item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
math_reasoning_5281,math_reasoning,paraphrasing,5,5,0.953347,0.92673,0.07327,0.026617,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,paraphrasing,5,5,0.960934,0.906601,0.093399,0.054332,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,paraphrasing,5,5,0.995713,0.993438,0.006562,0.002275,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,paraphrasing,5,5,0.967718,0.922433,0.077567,0.045286,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,paraphrasing,5,5,0.996836,0.808885,0.191115,0.187951,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,paraphrasing,5,5,0.922333,0.890852,0.109148,0.031481,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,paraphrasing,5,5,0.980227,0.924262,0.075738,0.055965,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,paraphrasing,5,5,0.96574,0.877369,0.122631,0.088371,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7372,math_reasoning,paraphrasing,5,5,0.951014,0.943458,0.056542,0.007557,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7390,math_reasoning,paraphrasing,5,5,0.969001,0.976386,0.023614,-0.007385,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7546,math_reasoning,paraphrasing,5,5,0.971158,0.963917,0.036083,0.007241,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_8004,math_reasoning,paraphrasing,5,5,0.975975,0.912543,0.087457,0.063432,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9083,math_reasoning,paraphrasing,5,5,0.980273,0.981344,0.018656,-0.001071,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9403,math_reasoning,paraphrasing,5,5,0.968331,0.959366,0.040634,0.008965,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9599,math_reasoning,paraphrasing,5,5,0.888301,0.857431,0.142569,0.03087,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9765,math_reasoning,paraphrasing,5,5,0.938051,0.916743,0.083257,0.021309,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10051,math_reasoning,reordering,5,5,0.936568,0.922582,0.077418,0.013986,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10521,math_reasoning,reordering,5,5,0.952218,0.943283,0.056717,0.008935,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10586,math_reasoning,reordering,5,5,0.944529,0.956798,0.043202,-0.012269,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10682,math_reasoning,reordering,5,5,0.96521,0.978171,0.021829,-0.012961,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10926,math_reasoning,reordering,5,5,0.948786,0.968616,0.031384,-0.019831,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11055,math_reasoning,reordering,5,5,0.956668,0.92852,0.07148,0.028148,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1121,math_reasoning,reordering,5,5,0.955122,0.922045,0.077955,0.033077,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11297,math_reasoning,reordering,5,5,0.980055,0.93915,0.06085,0.040904,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11759,math_reasoning,reordering,5,5,0.954365,0.954972,0.045028,-0.000607,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1600,math_reasoning,reordering,5,5,0.924134,0.907543,0.092457,0.016592,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1650,math_reasoning,reordering,5,5,0.984701,0.987903,0.012097,-0.003203,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,reordering,5,5,0.972824,0.980329,0.019671,-0.007504,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,reordering,5,5,0.841558,0.857281,0.142719,-0.015723,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,reordering,5,5,0.934077,0.933104,0.066896,0.000973,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,reordering,5,5,0.989115,0.960968,0.039032,0.028147,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,reordering,5,5,0.874907,0.891682,0.108318,-0.016775,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,reordering,5,5,0.952762,0.934511,0.065489,0.01825,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,reordering,5,5,0.86848,0.893769,0.106231,-0.025289,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,reordering,5,5,0.991696,0.989955,0.010045,0.001741,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,reordering,5,5,0.859606,0.895888,0.104112,-0.036282,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,reordering,5,5,0.853451,0.865001,0.134999,-0.011549,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,reordering,5,5,0.949892,0.942356,0.057644,0.007536,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,reordering,5,5,0.925086,0.921204,0.078796,0.003882,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,reordering,5,5,0.999708,0.993252,0.006748,0.006456,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,reordering,5,5,0.904184,0.907244,0.092756,-0.00306,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4506,math_reasoning,reordering,5,5,0.721827,0.748802,0.251198,-0.026976,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4531,math_reasoning,reordering,5,5,0.959954,0.939587,0.060413,0.020367,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_467,math_reasoning,reordering,5,5,0.964073,0.977855,0.022145,-0.013782,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4807,math_reasoning,reordering,5,5,0.869501,0.870168,0.129832,-0.000667,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4880,math_reasoning,reordering,5,5,0.90036,0.9145,0.0855,-0.01414,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,reordering,5,5,0.93928,0.938638,0.061362,0.000641,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,reordering,5,5,0.98305,0.982445,0.017555,0.000605,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,reordering,5,5,0.931337,0.927618,0.072382,0.003719,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,reordering,5,5,0.981013,0.964295,0.035705,0.016718,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,reordering,5,5,0.953347,0.962589,0.037411,-0.009241,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,reordering,5,5,0.960934,0.961825,0.038175,-0.000891,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,reordering,5,5,0.995713,0.994023,0.005977,0.00169,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,reordering,5,5,0.967718,0.981914,0.018086,-0.014195,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,reordering,5,5,0.996836,0.985242,0.014758,0.011594,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,reordering,5,5,0.922333,0.895298,0.104702,0.027035,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,reordering,5,5,0.980227,0.922227,0.077773,0.058,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,reordering,5,5,0.96574,0.966808,0.033192,-0.001068,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7372,math_reasoning,reordering,5,5,0.951014,0.953597,0.046403,-0.002583,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7390,math_reasoning,reordering,5,5,0.969001,0.973958,0.026042,-0.004957,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7546,math_reasoning,reordering,5,5,0.971158,0.980037,0.019963,-0.008879,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_8004,math_reasoning,reordering,5,5,0.975975,0.952429,0.047571,0.023547,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9083,math_reasoning,reordering,5,5,0.980273,0.98603,0.01397,-0.005757,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9403,math_reasoning,reordering,5,5,0.968331,0.973708,0.026292,-0.005377,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9599,math_reasoning,reordering,5,5,0.888301,0.902066,0.097934,-0.013765,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9765,math_reasoning,reordering,5,5,0.938051,0.902462,0.097538,0.035589,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10051,math_reasoning,surface_noise,5,5,0.936568,0.925503,0.074497,0.011065,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10521,math_reasoning,surface_noise,5,5,0.952218,0.936679,0.063321,0.015539,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10586,math_reasoning,surface_noise,5,5,0.944529,0.923644,0.076356,0.020885,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10682,math_reasoning,surface_noise,5,5,0.96521,0.968371,0.031629,-0.003162,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10926,math_reasoning,surface_noise,5,5,0.948786,0.96089,0.03911,-0.012105,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11055,math_reasoning,surface_noise,5,5,0.956668,0.941362,0.058638,0.015306,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1121,math_reasoning,surface_noise,5,5,0.955122,0.910214,0.089786,0.044908,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11297,math_reasoning,surface_noise,5,5,0.980055,0.982855,0.017145,-0.0028,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11759,math_reasoning,surface_noise,5,5,0.954365,0.951115,0.048885,0.00325,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1600,math_reasoning,surface_noise,5,5,0.924134,0.929072,0.070928,-0.004937,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1650,math_reasoning,surface_noise,5,5,0.984701,0.972149,0.027851,0.012552,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,surface_noise,5,5,0.972824,0.967189,0.032811,0.005636,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,surface_noise,5,5,0.841558,0.823296,0.176704,0.018262,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,surface_noise,5,5,0.934077,0.944842,0.055158,-0.010765,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.989115,0.977748,0.022252,0.011367,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.874907,0.900432,0.099568,-0.025525,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,surface_noise,5,5,0.952762,0.949432,0.050568,0.00333,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,surface_noise,5,5,0.86848,0.828866,0.171134,0.039615,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,surface_noise,5,5,0.991696,0.992371,0.007629,-0.000675,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,surface_noise,5,5,0.859606,0.872946,0.127054,-0.013341,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,surface_noise,5,5,0.853451,0.875277,0.124723,-0.021826,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,surface_noise,5,5,0.949892,0.927155,0.072845,0.022737,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,surface_noise,5,5,0.925086,0.935692,0.064308,-0.010606,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,surface_noise,5,5,0.999708,0.998866,0.001134,0.000842,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,surface_noise,5,5,0.904184,0.900014,0.099986,0.00417,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4506,math_reasoning,surface_noise,5,5,0.721827,0.747544,0.252456,-0.025717,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4531,math_reasoning,surface_noise,5,5,0.959954,0.944756,0.055244,0.015198,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_467,math_reasoning,surface_noise,5,5,0.964073,0.971692,0.028308,-0.007618,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4807,math_reasoning,surface_noise,5,5,0.869501,0.874896,0.125104,-0.005395,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4880,math_reasoning,surface_noise,5,5,0.90036,0.910753,0.089247,-0.010393,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,surface_noise,5,5,0.93928,0.945461,0.054539,-0.006181,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,surface_noise,5,5,0.98305,0.988437,0.011563,-0.005387,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,surface_noise,5,5,0.931337,0.931472,0.068528,-0.000135,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,surface_noise,5,5,0.981013,0.975799,0.024201,0.005214,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,surface_noise,5,5,0.953347,0.929027,0.070973,0.024321,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,surface_noise,5,5,0.960934,0.967455,0.032545,-0.006521,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,surface_noise,5,5,0.995713,0.99593,0.00407,-0.000217,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,surface_noise,5,5,0.967718,0.956673,0.043327,0.011046,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,surface_noise,5,5,0.996836,0.995601,0.004399,0.001234,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,surface_noise,5,5,0.922333,0.930564,0.069436,-0.008231,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,surface_noise,5,5,0.980227,0.946803,0.053197,0.033424,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,surface_noise,5,5,0.96574,0.971544,0.028456,-0.005805,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7372,math_reasoning,surface_noise,5,5,0.951014,0.943555,0.056445,0.007459,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7390,math_reasoning,surface_noise,5,5,0.969001,0.975848,0.024152,-0.006847,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7546,math_reasoning,surface_noise,5,5,0.971158,0.983009,0.016991,-0.011851,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_8004,math_reasoning,surface_noise,5,5,0.975975,0.972546,0.027454,0.003429,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9083,math_reasoning,surface_noise,5,5,0.980273,0.981831,0.018169,-0.001558,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9403,math_reasoning,surface_noise,5,5,0.968331,0.97861,0.02139,-0.010279,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9599,math_reasoning,surface_noise,5,5,0.888301,0.884883,0.115117,0.003418,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9765,math_reasoning,surface_noise,5,5,0.938051,0.951383,0.048617,-0.013332,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_10208,open_ended_writing,context_injection,5,5,0.912328,0.910448,0.089552,0.00188,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1043,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_10774,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1105,open_ended_writing,context_injection,5,5,0.83849,0.819316,0.180684,0.019173,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_11297,open_ended_writing,context_injection,5,5,0.901424,0.888368,0.111632,0.013056,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_12741,open_ended_writing,context_injection,5,5,0.977837,0.969357,0.030643,0.008481,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1279,open_ended_writing,context_injection,5,5,0.977507,0.985391,0.014609,-0.007884,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_13047,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_14306,open_ended_writing,context_injection,5,5,0.983555,0.943073,0.056927,0.040482,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_16258,open_ended_writing,context_injection,5,5,0.85833,0.846468,0.153532,0.011862,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_16598,open_ended_writing,context_injection,5,5,0.989983,0.906023,0.093977,0.08396,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_17839,open_ended_writing,context_injection,5,5,0.81306,0.839402,0.160598,-0.026342,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_20111,open_ended_writing,context_injection,5,5,0.860464,0.869897,0.130103,-0.009432,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_20944,open_ended_writing,context_injection,5,5,0.863427,0.839683,0.160317,0.023744,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_21063,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_2378,open_ended_writing,context_injection,5,5,0.861245,0.819402,0.180598,0.041843,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_24950,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_25984,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_26882,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_27838,open_ended_writing,context_injection,5,5,0.943006,0.93462,0.06538,0.008386,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_28407,open_ended_writing,context_injection,5,5,0.973036,0.933517,0.066483,0.039519,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_28710,open_ended_writing,context_injection,5,5,1.0,0.920717,0.079283,0.079283,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_32192,open_ended_writing,context_injection,5,5,0.92933,0.916778,0.083222,0.012552,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_33075,open_ended_writing,context_injection,5,5,0.881784,0.829795,0.170205,0.051988,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_33898,open_ended_writing,context_injection,5,5,0.899514,0.882742,0.117258,0.016772,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_34294,open_ended_writing,context_injection,5,5,0.998661,0.904024,0.095976,0.094637,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35012,open_ended_writing,context_injection,5,5,0.923021,0.912656,0.087344,0.010365,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35144,open_ended_writing,context_injection,5,5,0.801986,0.767087,0.232913,0.034899,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35341,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35625,open_ended_writing,context_injection,5,5,0.895974,0.910515,0.089485,-0.014541,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35890,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_36102,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_41294,open_ended_writing,context_injection,5,5,0.844895,0.841027,0.158973,0.003869,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_42563,open_ended_writing,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_4286,open_ended_writing,context_injection,5,5,0.962155,0.883712,0.116288,0.078443,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_42931,open_ended_writing,context_injection,5,5,0.970893,0.970893,0.029107,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_43335,open_ended_writing,context_injection,5,5,0.983637,0.915299,0.084701,0.068337,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_44324,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_45032,open_ended_writing,context_injection,5,5,0.965062,0.952524,0.047476,0.012537,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_45338,open_ended_writing,context_injection,5,5,0.991254,0.958805,0.041195,0.032449,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_47449,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_49476,open_ended_writing,context_injection,5,5,0.886636,0.886973,0.113027,-0.000337,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_501,open_ended_writing,context_injection,5,5,0.940671,0.927444,0.072556,0.013227,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_50246,open_ended_writing,context_injection,5,5,0.92266,0.401011,0.598989,0.52165,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_6480,open_ended_writing,context_injection,5,5,0.969641,0.965656,0.034344,0.003985,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_6859,open_ended_writing,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_6968,open_ended_writing,context_injection,5,5,0.928817,0.933156,0.066844,-0.00434,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_7032,open_ended_writing,context_injection,5,5,0.896753,0.813078,0.186922,0.083674,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_7384,open_ended_writing,context_injection,5,5,0.93403,0.95602,0.04398,-0.02199,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_9613,open_ended_writing,context_injection,5,5,0.965015,0.94428,0.05572,0.020735,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_10208,open_ended_writing,formatting_changes,5,5,0.912328,0.900426,0.099574,0.011902,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1043,open_ended_writing,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_10774,open_ended_writing,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1105,open_ended_writing,formatting_changes,5,5,0.83849,0.851635,0.148365,-0.013146,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_11297,open_ended_writing,formatting_changes,5,5,0.901424,0.749191,0.250809,0.152232,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_12741,open_ended_writing,formatting_changes,5,5,0.977837,0.975542,0.024458,0.002295,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_1279,open_ended_writing,formatting_changes,5,5,0.977507,0.972609,0.027391,0.004898,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_13047,open_ended_writing,formatting_changes,5,5,1.0,0.368844,0.631156,0.631156,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_14306,open_ended_writing,formatting_changes,5,5,0.983555,0.970048,0.029952,0.013507,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_16258,open_ended_writing,formatting_changes,5,5,0.85833,0.840672,0.159328,0.017658,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_16598,open_ended_writing,formatting_changes,5,5,0.989983,0.971559,0.028441,0.018424,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_17839,open_ended_writing,formatting_changes,5,5,0.81306,0.835622,0.164378,-0.022562,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_20111,open_ended_writing,formatting_changes,5,5,0.860464,0.870411,0.129589,-0.009947,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_20944,open_ended_writing,formatting_changes,5,5,0.863427,0.881267,0.118733,-0.01784,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_21063,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_2378,open_ended_writing,formatting_changes,5,5,0.861245,0.870548,0.129452,-0.009303,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_24950,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_25984,open_ended_writing,formatting_changes,5,5,1.0,0.996588,0.003412,0.003412,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_26882,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_27838,open_ended_writing,formatting_changes,5,5,0.943006,0.958435,0.041565,-0.015429,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_28407,open_ended_writing,formatting_changes,5,5,0.973036,0.942009,0.057991,0.031027,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_28710,open_ended_writing,formatting_changes,5,5,1.0,0.664556,0.335444,0.335444,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_32192,open_ended_writing,formatting_changes,5,5,0.92933,0.911835,0.088165,0.017494,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_33075,open_ended_writing,formatting_changes,5,5,0.881784,0.87705,0.12295,0.004734,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_33898,open_ended_writing,formatting_changes,5,5,0.899514,0.897765,0.102235,0.00175,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_34294,open_ended_writing,formatting_changes,5,5,0.998661,0.977899,0.022101,0.020762,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35012,open_ended_writing,formatting_changes,5,5,0.923021,0.935778,0.064222,-0.012757,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35144,open_ended_writing,formatting_changes,5,5,0.801986,0.828588,0.171412,-0.026602,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35341,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35625,open_ended_writing,formatting_changes,5,5,0.895974,0.893962,0.106038,0.002012,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_35890,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_36102,open_ended_writing,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_41294,open_ended_writing,formatting_changes,5,5,0.844895,0.861002,0.138998,-0.016107,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_42563,open_ended_writing,formatting_changes,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
open_ended_writing_4286,open_ended_writing,formatting_changes,5,5,0.962155,0.919375,0.080625,0.042781,sentence-transformers/all-MiniLM-L6-v2
