item_id,task_type,perturbation_type,similarity,perturbed_performance,original_performance,correctness_retention,absolute_performance_change,pdr,similarity_metric
math_reasoning_4896,math_reasoning,paraphrasing,0.937174,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,reordering,0.938638,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,surface_noise,0.945461,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4913,math_reasoning,context_injection,0.776393,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4913,math_reasoning,formatting_changes,0.779113,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4913,math_reasoning,paraphrasing,0.698347,0.400000,1.000000,0.400000,0.600000,0.600000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4913,math_reasoning,reordering,0.812822,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4913,math_reasoning,surface_noise,0.800556,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,context_injection,0.954646,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,formatting_changes,0.988511,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,paraphrasing,0.947625,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,reordering,0.982445,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,surface_noise,0.988437,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,context_injection,0.935571,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,formatting_changes,0.936776,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,paraphrasing,0.930659,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,reordering,0.927618,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,surface_noise,0.931472,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,context_injection,0.959824,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,formatting_changes,0.942180,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,paraphrasing,0.953157,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,reordering,0.964295,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,surface_noise,0.975799,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,context_injection,0.803475,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,formatting_changes,0.798934,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,paraphrasing,0.803165,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,reordering,0.962589,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,surface_noise,0.929027,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,context_injection,0.966363,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,formatting_changes,0.963440,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,paraphrasing,0.873337,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,reordering,0.961825,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,surface_noise,0.967455,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,context_injection,0.994772,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,formatting_changes,0.992337,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,paraphrasing,0.991894,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,reordering,0.994023,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,surface_noise,0.995930,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5587,math_reasoning,context_injection,0.979572,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5587,math_reasoning,formatting_changes,0.981960,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5587,math_reasoning,paraphrasing,0.918963,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5587,math_reasoning,reordering,0.982900,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5587,math_reasoning,surface_noise,0.980553,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,context_injection,0.907450,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,formatting_changes,0.947109,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,paraphrasing,0.925542,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,reordering,0.981914,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,surface_noise,0.956673,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5616,math_reasoning,context_injection,0.819344,0.600000,1.000000,0.600000,0.400000,0.400000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5616,math_reasoning,formatting_changes,0.897092,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5616,math_reasoning,paraphrasing,0.874384,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5616,math_reasoning,reordering,0.699981,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5616,math_reasoning,surface_noise,0.753426,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_565,math_reasoning,context_injection,0.897001,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_565,math_reasoning,formatting_changes,0.913916,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_565,math_reasoning,paraphrasing,0.908322,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_565,math_reasoning,reordering,0.905558,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_565,math_reasoning,surface_noise,0.921233,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5690,math_reasoning,context_injection,0.947928,1.000000,0.600000,1.000000,-0.400000,-0.666667,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5690,math_reasoning,formatting_changes,0.955250,1.000000,0.600000,1.000000,-0.400000,-0.666667,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5690,math_reasoning,paraphrasing,0.942530,0.400000,0.600000,0.666667,0.200000,0.333333,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5690,math_reasoning,reordering,0.971542,1.000000,0.600000,1.000000,-0.400000,-0.666667,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5690,math_reasoning,surface_noise,0.974537,0.600000,0.600000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5734,math_reasoning,context_injection,0.915457,0.000000,0.400000,0.000000,0.400000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5734,math_reasoning,formatting_changes,0.905673,0.000000,0.400000,0.000000,0.400000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5734,math_reasoning,paraphrasing,0.885224,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5734,math_reasoning,reordering,0.912561,0.200000,0.400000,0.500000,0.200000,0.500000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5734,math_reasoning,surface_noise,0.914918,0.000000,0.400000,0.000000,0.400000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5749,math_reasoning,context_injection,0.888397,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5749,math_reasoning,formatting_changes,0.907067,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5749,math_reasoning,paraphrasing,0.877254,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5749,math_reasoning,reordering,0.891390,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5749,math_reasoning,surface_noise,0.833070,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5767,math_reasoning,context_injection,0.985732,0.800000,0.800000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5767,math_reasoning,formatting_changes,0.980798,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5767,math_reasoning,paraphrasing,0.975890,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5767,math_reasoning,reordering,0.978297,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5767,math_reasoning,surface_noise,0.978655,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5847,math_reasoning,context_injection,0.940167,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5847,math_reasoning,formatting_changes,0.928716,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5847,math_reasoning,paraphrasing,0.909229,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5847,math_reasoning,reordering,0.936705,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5847,math_reasoning,surface_noise,0.942498,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,context_injection,0.996565,0.000000,0.800000,0.000000,0.800000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,formatting_changes,0.995000,0.200000,0.800000,0.250000,0.600000,0.750000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,paraphrasing,0.865941,0.000000,0.800000,0.000000,0.800000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,reordering,0.985242,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,surface_noise,0.995601,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6146,math_reasoning,context_injection,0.923997,0.000000,0.800000,0.000000,0.800000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6146,math_reasoning,formatting_changes,0.943189,0.400000,0.800000,0.500000,0.400000,0.500000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6146,math_reasoning,paraphrasing,0.927573,0.200000,0.800000,0.250000,0.600000,0.750000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6146,math_reasoning,reordering,0.929485,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6146,math_reasoning,surface_noise,0.944846,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,context_injection,0.913343,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,formatting_changes,0.900621,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,paraphrasing,0.894531,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,reordering,0.895298,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,surface_noise,0.930564,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6228,math_reasoning,context_injection,0.941696,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6228,math_reasoning,formatting_changes,0.912900,0.200000,0.000000,,-0.200000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6228,math_reasoning,paraphrasing,0.939316,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6228,math_reasoning,reordering,0.970651,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6228,math_reasoning,surface_noise,0.964387,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6288,math_reasoning,context_injection,0.978310,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6288,math_reasoning,formatting_changes,0.971110,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6288,math_reasoning,paraphrasing,0.949718,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6288,math_reasoning,reordering,0.967617,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6288,math_reasoning,surface_noise,0.954620,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6580,math_reasoning,context_injection,0.819893,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6580,math_reasoning,formatting_changes,0.792245,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6580,math_reasoning,paraphrasing,0.454953,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6580,math_reasoning,reordering,0.790878,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6580,math_reasoning,surface_noise,0.785516,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6708,math_reasoning,context_injection,0.945865,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6708,math_reasoning,formatting_changes,0.945836,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6708,math_reasoning,paraphrasing,0.853639,0.000000,1.000000,0.000000,1.000000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6708,math_reasoning,reordering,0.960046,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6708,math_reasoning,surface_noise,0.968581,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6711,math_reasoning,context_injection,0.953182,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6711,math_reasoning,formatting_changes,0.963477,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6711,math_reasoning,paraphrasing,0.931077,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6711,math_reasoning,reordering,0.961639,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6711,math_reasoning,surface_noise,0.968868,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6731,math_reasoning,context_injection,0.986264,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6731,math_reasoning,formatting_changes,0.979490,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6731,math_reasoning,paraphrasing,0.960565,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6731,math_reasoning,reordering,0.964978,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6731,math_reasoning,surface_noise,0.950327,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6733,math_reasoning,context_injection,0.895351,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6733,math_reasoning,formatting_changes,0.862825,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6733,math_reasoning,paraphrasing,0.828595,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6733,math_reasoning,reordering,0.834577,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6733,math_reasoning,surface_noise,0.870079,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6739,math_reasoning,context_injection,0.942658,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6739,math_reasoning,formatting_changes,0.944218,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6739,math_reasoning,paraphrasing,0.769282,0.000000,1.000000,0.000000,1.000000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6739,math_reasoning,reordering,0.947814,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6739,math_reasoning,surface_noise,0.945024,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,context_injection,0.975151,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,formatting_changes,0.969787,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,paraphrasing,0.924592,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,reordering,0.922227,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,surface_noise,0.946803,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6748,math_reasoning,context_injection,0.995842,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6748,math_reasoning,formatting_changes,0.996316,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6748,math_reasoning,paraphrasing,0.841530,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6748,math_reasoning,reordering,0.992804,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6748,math_reasoning,surface_noise,0.994624,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6766,math_reasoning,context_injection,0.953206,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6766,math_reasoning,formatting_changes,0.943886,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6766,math_reasoning,paraphrasing,0.852476,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6766,math_reasoning,reordering,0.945660,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6766,math_reasoning,surface_noise,0.947726,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,context_injection,0.934046,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,formatting_changes,0.971091,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,paraphrasing,0.916568,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,reordering,0.966808,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,surface_noise,0.971544,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6895,math_reasoning,context_injection,0.934433,0.800000,0.400000,1.000000,-0.400000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6895,math_reasoning,formatting_changes,0.935478,0.200000,0.400000,0.500000,0.200000,0.500000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6895,math_reasoning,paraphrasing,0.922839,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6895,math_reasoning,reordering,0.947677,1.000000,0.400000,1.000000,-0.600000,-1.500000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6895,math_reasoning,surface_noise,0.935145,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7018,math_reasoning,context_injection,0.816719,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7018,math_reasoning,formatting_changes,0.887251,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7018,math_reasoning,paraphrasing,0.915113,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7018,math_reasoning,reordering,0.866365,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7018,math_reasoning,surface_noise,0.876274,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7036,math_reasoning,context_injection,0.870048,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7036,math_reasoning,formatting_changes,0.888505,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7036,math_reasoning,paraphrasing,0.826583,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7036,math_reasoning,reordering,0.842660,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7036,math_reasoning,surface_noise,0.826819,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7143,math_reasoning,context_injection,0.906307,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7143,math_reasoning,formatting_changes,0.901586,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7143,math_reasoning,paraphrasing,0.887850,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7143,math_reasoning,reordering,0.888842,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7143,math_reasoning,surface_noise,0.848958,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7148,math_reasoning,context_injection,0.896424,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7148,math_reasoning,formatting_changes,0.901251,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7148,math_reasoning,paraphrasing,0.911655,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7148,math_reasoning,reordering,0.910890,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7148,math_reasoning,surface_noise,0.920896,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7313,math_reasoning,context_injection,0.798617,0.000000,0.200000,0.000000,0.200000,1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7313,math_reasoning,formatting_changes,0.878205,0.200000,0.200000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7313,math_reasoning,paraphrasing,0.873682,0.400000,0.200000,1.000000,-0.200000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7313,math_reasoning,reordering,0.877491,0.000000,0.200000,0.000000,0.200000,1.000000,sentence-transformers/all-MiniLM-L6-v2
